"window","source_version","source_file","segment","source_step","source_event_indices","batch_ids","channel","unit","command_start","command_end","command_delta","fast_start_s","fast_end_s","servo_rate_deg_s","servo_duration_s","wheel_active_duration_s","wheel_velocity_rad_s","wheel_integral_rad","active_channels","held_channels","simultaneous_servo_and_wheel","evidence_level","timing_scope"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","rear_left_hip","deg",15.4,13.2,-2.200000000000001,61.594666665815886,61.60933333248255,150,0.014666666666666673,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","rear_left_knee","deg",35.3,35.3,0,61.594666665815886,61.60933333248255,150,0.014666666666666673,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","rear_right_hip","deg",-6.9,-6.9,0,61.594666665815886,61.60933333248255,150,0.014666666666666673,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","rear_right_knee","deg",-27.2,-27.2,0,61.594666665815886,61.60933333248255,150,0.014666666666666673,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","front_left_ankle","rad/s",0,0,0,61.594666665815886,61.60933333248255,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","front_right_ankle","rad/s",0,0,0,61.594666665815886,61.60933333248255,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","rear_left_ankle","rad/s",0,0,0,61.594666665815886,61.60933333248255,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",108,21,"[4]","[]","rear_right_ankle","rad/s",0,0,0,61.594666665815886,61.60933333248255,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","front_left_hip","deg",-18.5,-18.5,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","front_left_knee","deg",-31.4,-31.4,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","front_right_hip","deg",3.7,3.7,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","front_right_knee","deg",31.1,31.1,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","rear_left_hip","deg",13.2,0.5,-12.7,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","rear_left_knee","deg",35.3,35.3,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","rear_right_hip","deg",-6.9,-6.9,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","rear_right_knee","deg",-27.2,-27.2,0,61.60933333248255,61.69399999914921,150,0.08466666666666667,,,,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","front_left_ankle","rad/s",0,0,0,61.60933333248255,61.69399999914921,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","front_right_ankle","rad/s",0,0,0,61.60933333248255,61.69399999914921,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","rear_left_ankle","rad/s",0,0,0,61.60933333248255,61.69399999914921,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",109,21,"[5]","[]","rear_right_ankle","rad/s",0,0,0,61.60933333248255,61.69399999914921,,,0,0,0,"rear_left_hip","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",110,22,"[0]","[]","front_left_hip","deg",-18.5,-18.5,0,61.69399999914921,63.8939999991172,150,0,,,,"front_left_ankle|front_right_ankle|rear_left_ankle|rear_right_ankle","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",110,22,"[0]","[]","front_left_knee","deg",-31.4,-31.4,0,61.69399999914921,63.8939999991172,150,0,,,,"front_left_ankle|front_right_ankle|rear_left_ankle|rear_right_ankle","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",110,22,"[0]","[]","front_right_hip","deg",3.7,3.7,0,61.69399999914921,63.8939999991172,150,0,,,,"front_left_ankle|front_right_ankle|rear_left_ankle|rear_right_ankle","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",110,22,"[0]","[]","front_right_knee","deg",31.1,31.1,0,61.69399999914921,63.8939999991172,150,0,,,,"front_left_ankle|front_right_ankle|rear_left_ankle|rear_right_ankle","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",110,22,"[0]","[]","rear_left_hip","deg",0.5,0.5,0,61.69399999914921,63.8939999991172,150,0,,,,"front_left_ankle|front_right_ankle|rear_left_ankle|rear_right_ankle","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"RR_placement_FR_space_FL_RR_bridge_to_RL_placement","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",110,22,"[0]","[]","rear_left_knee","deg",35.3,35.3,0,61.69399999914921,63.8939999991172,150,0,,,,"front_left_ankle|front_right_ankle|rear_left_ankle|rear_right_ankle","front_left_hip|front_left_knee|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
